Time CPU_use RAM_filled Net_bytes_sent Net_bytes_received Temperature Disk_IO_percentage
14:50:41 7.9 750309376 143262620 601952513 46.251 0.0067113357687738325
14:50:42 6.2 750837760 143263116 601953009 45.764 0.0067113357687738325
14:50:43 6.9 750579712 143263612 601954279 45.277 0.0067113357687738325
14:50:44 7.4 750206976 143264108 601955619 45.277 0.006711318444961703
14:50:45 7.4 750206976 143264604 601956537 45.277 0.006711312670377535
14:50:46 7.4 750436352 143265100 601957575 45.277 0.00679735514051058
14:50:47 6.7 750026752 143265596 601958071 44.79 0.00679735514051058
14:50:48 7.2 749920256 143266092 601959333 44.79 0.00679735514051058
14:50:49 8.4 749916160 143266588 601959829 44.303 0.006883397610643626
14:50:50 6.9 749391872 143267240 601960481 44.79 0.00688337984275349
14:50:51 7.2 748875776 143267736 601960977 44.79 0.006883367997544358
14:50:52 6.9 749498368 143268232 601961473 46.251 0.0069694100975136635
14:50:53 7.2 749383680 143268728 601961969 45.764 0.0069694100975136635
14:50:54 6.9 749383680 143269224 601962572 45.764 0.0069694100975136635
14:50:55 7.2 748351488 143269720 601963068 45.277 0.0069694100975136635
14:50:56 7.4 749379584 143270216 601963564 45.277 0.00696932614574969
14:50:57 8.1 749637632 143270712 601964060 45.277 0.007055367209277463
14:50:58 7.9 750002176 143271208 601964556 45.764 0.007055367209277463
14:50:59 6.7 749895680 143271704 601965052 44.79 0.007055367209277463
14:51:00 6.4 749637632 143272200 601965548 45.277 0.007055367209277463
14:51:01 7.0 748109824 143273032 601966249 44.79 0.007055367209277463
14:51:02 7.2 748474368 143273528 601966745 45.277 0.007055342927309104
14:51:03 8.1 748732416 143274024 601967241 45.277 0.007141383694715312
14:51:04 7.2 748732416 143274590 601967807 45.277 0.007141383694715312
14:51:05 7.7 750145536 143275086 601968303 45.764 0.007141383694715312
14:51:06 6.9 749629440 143275582 601968799 45.277 0.007141383694715312
14:51:07 7.4 749105152 143276148 601969365 44.79 0.007141365261258889
14:51:08 6.7 749105152 143276758 601970029 45.277 0.007141359116794563
14:51:09 7.4 749334528 143277296 601970585 45.277 0.007227399588081243
14:51:10 7.2 749850624 143277792 601971081 44.79 0.007227399588081243
14:51:11 7.2 750108672 143278288 601971577 46.251 0.007227399588081243
14:51:12 7.2 750321664 143278784 601972073 45.764 0.007227399588081243
14:51:13 7.4 749584384 143279280 601972569 44.303 0.0072273809326633956
14:51:14 7.6 749068288 143279776 601973065 45.277 0.007227374714212181
14:51:15 6.7 748658688 143280272 601973561 43.816 0.007313414889381374
14:51:16 6.9 748552192 143280768 601974057 45.277 0.007313414889381374
14:51:17 7.6 749432832 143281264 601974553 45.764 0.007313414889381374
14:51:18 7.1 749842432 143281760 601975049 44.303 0.007313414889381374
14:51:19 6.7 748544000 143282256 601975545 45.764 0.0073133960120051545
14:51:20 7.7 748544000 143282752 601976041 45.277 0.007313389719568071
14:51:21 7.7 748027904 143283248 601976537 44.303 0.007399429598621813
14:51:22 7.9 748027904 143283744 601977033 45.277 0.007399429598621813
14:51:23 7.4 747769856 143284240 601977529 46.251 0.007399429598621813
14:51:24 7.7 746110976 143284736 601978025 45.764 0.007399429598621813
14:51:25 7.4 746102784 143285232 601978521 44.303 0.007399410499290281
14:51:26 7.0 746102784 143285728 601979017 45.764 0.0073994041328683475
14:51:27 7.2 746422272 143286224 601979513 45.277 0.007485443715808676
14:51:28 7.4 745697280 143286876 601980165 45.277 0.007485443715808676
14:51:29 6.7 745697280 143287372 601980661 45.277 0.007485443715808676
14:51:30 7.8 745689088 143287868 601981157 45.764 0.007485424394524885
14:51:31 7.6 745689088 143288364 601981653 44.79 0.00748541795411912
14:51:32 7.4 745947136 143288860 601982149 45.277 0.007571457240948075
14:51:33 6.7 746205184 143289356 601982645 44.79 0.007571457240948075
14:51:34 6.0 746721280 143289852 601983141 46.251 0.007571457240948075
14:51:35 7.7 747728896 143290418 601983707 45.277 0.007571437697715081
14:51:36 7.4 748503040 143290914 601984203 44.79 0.007571437697715081
14:51:37 6.4 748761088 143291410 601984699 46.251 0.007571431183326503
14:51:38 7.9 749809664 143292134 601985563 45.764 0.007657470174046123
14:51:39 7.9 749551616 143292630 601986059 45.764 0.007657470174046123
14:51:40 7.6 749133824 143293168 601986615 45.277 0.007657450408866983
14:51:41 6.7 748359680 143293664 601987111 45.277 0.007657450408866983
14:51:42 7.4 747843584 143294160 601987607 45.764 0.007657450408866983
14:51:43 7.2 747479040 143294656 601988103 46.251 0.007657443820496611
14:51:44 6.9 746704896 143295152 601988599 44.303 0.007743482515108932
14:51:45 6.2 747470848 143295648 601989095 45.764 0.007743462527986702
14:51:46 6.9 747728896 143296144 601989591 45.277 0.007743462527986702
14:51:47 6.2 748498944 143296640 601990087 45.277 0.007829501000519889
14:51:48 8.3 747974656 143297136 601990583 45.277 0.007829487527776935
14:51:49 6.9 747974656 143297632 601991079 45.277 0.007915525852258002
14:51:50 7.7 747716608 143298532 601991979 43.816 0.007915525852258002
14:51:51 8.3 747716608 143299028 601992475 45.277 0.007915471369546472
14:51:52 7.6 747200512 143299524 601992971 45.277 0.007915471369546472
14:51:53 7.7 747200512 143300020 601993467 44.79 0.007915471369546472
14:51:55 6.2 747200512 143300516 601993963 44.79 0.007915430508005016
14:51:56 6.9 747200512 143301012 601994459 45.277 0.008001467796135506
14:51:57 7.4 746934272 143301508 601994955 45.277 0.008001447143451105
14:51:58 6.4 746934272 143302004 601995451 45.277 0.008001447143451105
14:51:59 5.7 747192320 143302500 601995947 45.764 0.008001447143451105
14:52:00 6.7 747966464 143302996 601996443 44.79 0.008001447143451105
14:52:01 7.4 747855872 143303950 601996939 45.764 0.008001440259246664
14:52:02 6.4 747835392 143304516 601997553 45.277 0.008087456376668979
14:52:03 7.2 747835392 143305012 601998049 44.79 0.008087456376668979
14:52:04 6.9 747835392 143305508 601998545 45.277 0.008087456376668979
14:52:05 7.2 747184128 143306004 601999041 44.79 0.008087456376668979
14:52:06 7.4 748064768 143306500 601999537 44.79 0.008087456376668979
14:52:07 6.9 748724224 143307066 602000103 45.764 0.008087428544019809
14:52:08 7.6 748982272 143307692 602000697 45.277 0.00817346501789236
14:52:09 6.2 749498368 143308188 602001333 45.764 0.00817346501789236
14:52:10 7.4 749756416 143308684 602001829 45.277 0.00817346501789236
14:52:11 7.4 750379008 143309180 602002565 45.277 0.00817346501789236
14:52:12 6.9 750780416 143309718 602003181 45.764 0.008173443921463528
14:52:13 6.0 750628864 143310214 602003677 45.277 0.008173436889344785
14:52:14 18.9 750968832 143315835 602205593 45.764 0.008517581600475093
14:52:15 30.1 750710784 143316331 602206089 46.738 0.008517581600475093
14:52:16 31.3 750301184 143317075 602206833 47.225 0.008517581600475093
14:52:17 30.7 750186496 143317571 602207329 47.225 0.008517464350862747
14:52:18 31.1 749670400 143318067 602207825 47.225 0.008517464350862747
14:52:19 30.8 749670400 143318605 602208381 48.199 0.008517376415771858
14:52:20 31.7 749670400 143319101 602208877 47.712 0.008603410520981675
14:52:21 44.2 760766464 143319597 602209373 47.712 0.008603410520981675
14:52:22 59.4 763596800 143320093 602209869 48.686 0.00860333650294589
14:52:23 57.5 764628992 143320589 602210365 49.66 0.00860333650294589
14:52:24 54.5 765345792 143321085 602210861 48.686 0.00860333650294589
14:52:25 41.0 762957824 143321581 602211357 49.173 0.008775403233004807
14:52:26 30.8 763838464 143322077 602211853 48.686 0.008775403233004807
14:52:27 47.2 765038592 143402631 602214535 48.686 0.02210743655025926
14:52:28 55.2 765550592 143403127 602215031 50.634 0.02210743655025926
14:52:29 53.8 766062592 143404027 602215931 51.121 0.02210743655025926
14:52:30 54.9 766578688 143404523 602216427 51.608 0.02210743655025926
14:52:31 54.8 766615552 143475881 602218899 50.147 0.02210743655025926
14:52:32 54.5 766836736 143476873 602219891 51.121 0.02210743655025926
14:52:33 55.3 766828544 143477617 602220635 50.147 0.022107303431556716
14:52:34 55.0 767336448 143478609 602221627 51.121 0.022107303431556716
14:52:35 52.4 768368640 143527301 602223157 50.634 0.035435777276678807
14:52:36 55.7 768884736 143554203 602225597 50.634 0.035435777276678807
14:52:37 55.9 769667072 143555265 602226659 51.121 0.035435777276678807
14:52:38 54.7 769916928 143556469 602227949 50.147 0.03543556393184245
14:52:39 54.6 770748416 143557531 602229011 50.634 0.03543556393184245
14:52:40 47.9 769388544 143611273 602231499 50.634 0.048760404315768766
14:52:41 55.0 769888256 143612397 602232641 51.121 0.048760404315768766
14:52:42 55.2 770920448 143613389 602233633 51.121 0.048760404315768766
14:52:43 55.4 770912256 143614381 602234625 51.608 0.0487600688574729
14:52:44 51.8 770166784 143661887 602236903 50.147 0.06208126583873016
14:52:45 54.8 769875968 143662879 602237895 51.121 0.06208126583873016
14:52:46 55.5 770387968 143663871 602238887 51.608 0.06216725097147078
14:52:47 54.9 770646016 143664863 602239879 51.121 0.06216725097147078
14:52:48 51.5 770646016 143704003 602241947 51.121 0.07548443187325837
14:52:49 56.6 770371584 143705065 602242939 52.095 0.07548443187325837
14:52:50 54.9 770371584 143706213 602244087 53.069 0.07548430208078324
14:52:51 55.6 771403776 143707205 602245079 51.608 0.07557027508998687
14:52:52 51.9 774004736 143708197 602246071 51.121 0.07557027508998687
14:52:53 57.0 772186112 143750647 602248209 52.095 0.0755696903641552
14:52:54 55.7 773218304 143751639 602249201 51.608 0.0755696903641552
14:52:55 56.3 773476352 143752631 602250193 52.582 0.07556832603906985
14:52:56 54.6 776802304 143753623 602251185 52.095 0.07556832603906985
14:52:57 54.6 773734400 143792211 602253253 52.582 0.07556832603906985
14:52:58 54.9 773984256 143793203 602254245 52.582 0.0755679362409508
14:52:59 56.8 774242304 143794195 602255237 52.095 0.0755679362409508
14:53:00 54.9 774348800 143795187 602256229 52.582 0.0755679362409508
14:53:01 47.3 773120000 143836351 602258485 52.095 0.0755679362409508
14:53:02 57.4 773636096 143837343 602259477 52.095 0.0755679362409508
14:53:03 56.5 773885952 143838335 602260469 52.095 0.0755679362409508
14:53:04 57.2 776130560 143839327 602261461 53.069 0.07556774134339929
14:53:05 51.9 774684672 143865539 602263249 53.069 0.08888126721993966
14:53:06 55.2 775208960 143866531 602264241 52.095 0.08888126721993966
14:53:07 55.0 774950912 143867523 602265233 52.582 0.08888126721993966
14:53:08 53.9 777035776 143868699 602266409 53.069 0.08888126721993966
14:53:09 52.1 775516160 143873441 602267589 53.069 0.08888073241505669
14:53:10 56.9 775421952 143908783 602269599 52.095 0.08888073241505669
14:53:11 54.6 775421952 143909775 602270591 51.608 0.08888073241505669
14:53:12 55.5 774656000 143910767 602271583 52.095 0.08888073241505669
14:53:13 53.7 773672960 143911759 602272575 53.556 0.08888073241505669
14:53:14 55.9 773099520 143948265 602274573 52.095 0.08888050321493415
14:53:15 55.9 773099520 143949257 602275565 52.582 0.08888050321493415
14:53:16 54.5 773615616 143950249 602276557 52.095 0.08888050321493415
14:53:17 55.1 776425472 143951241 602277549 52.582 0.08888050321493415
14:53:18 53.8 774324224 143988319 602279547 52.582 0.08888050321493415
14:53:19 55.7 775090176 143989311 602280539 53.069 0.08888027401599372
14:53:20 56.2 775864320 143990303 602281531 52.582 0.08888019761660959
14:53:21 56.1 778969088 143991295 602282523 53.069 0.08896615525453667
14:53:22 46.0 777412608 144022867 602284451 52.582 0.08896615525453667
14:53:23 56.1 777412608 144023859 602285443 53.069 0.08896615525453667
14:53:24 56.7 777916416 144024851 602286435 53.069 0.08896615525453667
14:53:25 55.6 780705792 144025843 602287427 53.556 0.08896592583551145
14:53:26 45.0 778473472 144051117 602289145 52.582 0.08896592583551145
14:53:27 55.7 778989568 144052179 602290137 52.582 0.08896592583551145
14:53:28 55.2 779231232 144053327 602291285 52.582 0.08896592583551145
14:53:29 54.7 779231232 144054319 602292277 52.582 0.08896592583551145
14:53:30 52.4 776986624 144055573 602293269 52.095 0.08896569641766945
14:53:31 55.6 777433088 144079861 602294987 53.069 0.08896516111397276
14:53:32 55.0 777949184 144080853 602295979 53.069 0.08896516111397276
14:53:33 54.8 778207232 144081845 602296971 52.582 0.08896516111397276
14:53:35 54.7 780398592 144082837 602297963 53.556 0.08896516111397276
14:53:36 52.3 779485184 144122603 602300031 52.582 0.10227455604570469
14:53:37 55.2 779227136 144123595 602301023 54.043 0.10227455604570469
14:53:38 56.9 778960896 144124685 602302015 53.556 0.10227455604570469
14:53:39 56.8 780013568 144125791 602303305 53.069 0.10227455604570469
14:53:40 52.5 777375744 144150547 602304975 53.556 0.10227455604570469
14:53:41 56.7 778674176 144151609 602306037 53.556 0.10227394075029968
14:53:42 55.2 779440128 144152601 602307029 54.043 0.10227394075029968
14:53:43 57.1 781512704 144153593 602308021 53.556 0.10227394075029968
14:53:44 51.9 779780096 144193183 602309971 53.556 0.11566587257376115
14:53:45 55.5 780181504 144194175 602310963 52.582 0.11566587257376115
14:53:46 55.6 779923456 144195167 602311955 53.556 0.11566587257376115
14:53:47 54.8 782352384 144196159 602312947 53.556 0.11566517681153816
14:53:48 54.2 779403264 144222069 602314537 53.556 0.11566517681153816
14:53:49 55.6 779141120 144223131 602315857 53.069 0.11566517681153816
14:53:50 56.6 778989568 144224123 602316849 53.069 0.11566517681153816
14:53:51 56.1 779141120 144225271 602317997 54.043 0.11566517681153816
14:53:52 53.7 779370496 144226263 602318989 53.069 0.115664978023869
14:53:53 57.0 779657216 144252399 602320659 53.069 0.11575031359784757
14:53:54 55.9 779599872 144253391 602321651 53.069 0.11575031359784757
14:53:55 56.5 779657216 144254383 602322643 53.069 0.11575031359784757
14:53:56 52.4 781332480 144255375 602323635 52.582 0.11575031359784757
14:53:57 55.6 779169792 144277807 602325235 53.069 0.11574961733666318
14:53:58 57.5 779333632 144278799 602326227 54.043 0.11583554875265178
14:53:59 54.5 779583488 144279791 602327219 54.53 0.11583525013603982
14:54:00 56.0 782430208 144280783 602328211 53.556 0.11583525013603982
14:54:01 45.4 779407360 144304809 602329929 52.582 0.11583525013603982
14:54:02 55.4 780075008 144305843 602330981 53.556 0.11583525013603982
14:54:03 56.5 780075008 144306835 602331973 54.043 0.11583515059751132
14:54:04 55.0 782196736 144307827 602332965 54.043 0.11592078288204931
14:54:05 44.9 779415552 144331135 602335061 53.069 0.11592078288204931
14:54:06 54.8 779173888 144332127 602336053 54.043 0.11592078288204931
14:54:07 55.9 778809344 144333119 602337045 54.043 0.11592078288204931
14:54:08 55.7 778809344 144334225 602338205 53.069 0.11592078288204931
14:54:09 52.2 778514432 144358813 602339687 53.556 0.11592038443633498
14:54:10 55.7 778477568 144359945 602340813 54.53 0.11600631504006836
14:54:11 54.8 778477568 144360937 602341805 53.556 0.11600631504006836
14:54:12 54.4 778477568 144361999 602342927 54.043 0.11600631504006836
14:54:13 52.0 780083200 144362991 602343919 53.069 0.11600631504006836
14:54:14 57.0 778469376 144386205 602345699 54.53 0.11600591630173138
14:54:15 54.8 778985472 144387197 602346691 53.556 0.11609184661010304
14:54:16 54.8 779501568 144388189 602347923 53.069 0.11609184661010304
14:54:17 53.9 781287424 144389181 602349215 53.556 0.11609184661010304
14:54:18 49.2 778698752 144413243 602350815 54.53 0.11609184661010304
14:54:19 54.0 778948608 144414235 602351807 54.53 0.11609154733662919
14:54:20 53.8 778948608 144415227 602352799 53.069 0.11609144757914744
14:54:21 55.6 781279232 144416219 602353791 52.582 0.1161773775921594
14:54:22 53.1 778436608 144432603 602355251 54.043 0.1161773775921594
14:54:23 55.6 778022912 144433595 602356243 54.043 0.1161773775921594
14:54:24 56.2 778641408 144434835 602357483 53.556 0.11617707809922441
14:54:25 54.7 778641408 144435827 602358475 54.043 0.11617707809922441
14:54:26 52.3 778145792 144450585 602359865 55.017 0.11617697826858922
14:54:27 55.2 778641408 144451577 602360857 53.556 0.11626290798624352
14:54:28 55.6 778653696 144452725 602362005 53.069 0.11626290798624352
14:54:29 55.6 778645504 144453717 602362997 53.556 0.11626260827385043
14:54:30 53.9 777392128 144460801 602364231 54.043 0.11626260827385043
14:54:31 57.0 777355264 144461793 602365223 53.556 0.11626250837006279
14:54:32 53.8 777355264 144462785 602366215 54.043 0.11634843779236143
14:54:33 56.0 777355264 144463777 602367207 54.043 0.11634843779236143
14:54:34 53.4 777912320 144470935 602368269 54.043 0.11634843779236143
14:54:35 55.4 778158080 144472173 602369625 53.069 0.11634813786051328
14:54:36 55.8 778190848 144473165 602370677 53.556 0.11634813786051328
14:54:37 55.9 779161600 144474157 602371669 53.556 0.1163480378835742
14:54:38 51.8 780988416 144475857 602373455 53.556 0.11643396701051924
14:54:39 47.4 778350592 144479375 602374565 53.556 0.11643396701051924
14:54:40 55.8 778858496 144480437 602375627 53.556 0.11643366685921902
14:54:41 56.3 779116544 144482343 602376994 54.53 0.11643366685921902
14:54:42 54.7 778854400 144483335 602377986 53.556 0.11651959576465018
14:54:43 53.1 778080256 144487131 602379166 53.069 0.11651939551696781
14:54:44 54.9 778854400 144488371 602380406 54.043 0.11660532427472368
14:54:45 54.6 779104256 144489363 602381398 53.556 0.11660472309278347
14:54:46 56.0 779878400 144490355 602382390 53.069 0.11660472309278347
14:54:47 52.1 778846208 144494217 602383500 54.043 0.11660472309278347
14:54:48 55.6 779620352 144495209 602384492 54.043 0.11660472309278347
14:54:49 56.2 779620352 144496201 602385484 54.043 0.1166043223082672
14:54:50 55.9 780136448 144497349 602386632 54.043 0.11669025032765429
14:54:51 54.2 777646080 144501091 602387742 54.043 0.11668994951956695
14:54:52 56.4 777797632 144502331 602389042 55.017 0.11668994951956695
14:54:53 56.6 778571776 144503323 602390034 53.556 0.11668994951956695
14:54:54 55.5 778571776 144504315 602391026 53.556 0.11668994951956695
14:54:55 45.5 778838016 144507935 602392136 54.043 0.11668984925054912
14:54:56 54.7 779091968 144508997 602393128 54.043 0.11677577697459225
14:54:57 56.5 779857920 144509989 602394120 54.043 0.11677547594706608
14:54:58 55.9 781979648 144510981 602395112 53.069 0.11677547594706608
14:54:59 52.5 782753792 144511973 602396104 53.556 0.11677547594706608
14:55:00 54.3 781406208 144516081 602397284 55.017 0.11677547594706608
14:55:01 54.5 781123584 144517657 602398394 53.069 0.11677537560490225
14:55:02 56.1 781631488 144518649 602399386 54.53 0.11686100178664145
14:55:03 56.0 782987264 144519641 602400378 53.556 0.11686100178664145
14:55:04 51.4 780840960 144555215 602402258 53.556 0.130162382942456
14:55:05 55.2 781099008 144556207 602403250 55.017 0.130162382942456
14:55:06 55.1 781357056 144557199 602404242 54.043 0.130162382942456
14:55:07 58.2 783470592 144558191 602405234 54.53 0.13016160013712075
14:55:08 44.4 781606912 144570415 602406722 54.043 0.13016160013712075
14:55:09 55.9 782639104 144571407 602407714 53.556 0.13016160013712075
14:55:10 55.2 782381056 144572399 602408766 53.556 0.13016160013712075
14:55:11 55.0 784449536 144573461 602409828 54.043 0.13016160013712075
14:55:12 51.4 781864960 144611495 602411778 54.043 0.1434589895204067
14:55:13 53.9 782118912 144612627 602412770 54.043 0.1434589895204067
14:55:14 55.2 781070336 144613619 602413832 54.043 0.1434589895204067
14:55:15 55.9 782331904 144614611 602414824 54.043 0.1434589895204067
14:55:16 52.7 781348864 144615603 602415816 54.53 0.1434589895204067
14:55:17 56.2 781815808 144635831 602417346 52.582 0.14345812687067358
14:55:18 55.4 782073856 144636823 602418338 54.53 0.14345812687067358
14:55:19 55.5 782073856 144637815 602419330 53.556 0.14345812687067358
14:55:20 53.3 781307904 144638807 602420322 53.556 0.14345812687067358
14:55:21 54.2 779272192 144660995 602422244 53.556 0.14345812687067358
14:55:22 55.3 780304384 144661987 602423236 55.017 0.14345812687067358
14:55:23 55.7 780554240 144662979 602424228 54.53 0.14345775716682097
14:55:24 56.2 780693504 144663971 602425220 53.556 0.14345775716682097
14:55:25 52.3 779481088 144686999 602426820 54.043 0.14345775716682097
14:55:26 54.9 779472896 144688239 602428060 55.017 0.14345775716682097
14:55:28 54.6 779591680 144689231 602429052 55.017 0.14345775716682097
14:55:29 55.8 782028800 144690627 602430448 53.556 0.14345738746487388
14:55:30 53.4 780775424 144713731 602432048 54.53 0.14345738746487388
14:55:31 53.8 781033472 144714765 602433100 55.017 0.14345738746487388
14:55:32 55.1 781033472 144715757 602434092 53.556 0.14345738746487388
14:55:33 56.6 782295040 144716997 602435332 54.043 0.14345726423131497
14:55:34 50.1 780513280 144739553 602436932 54.043 0.14354279686396357
14:55:35 56.1 780873728 144740545 602437924 55.017 0.14354279686396357
14:55:36 55.5 781541376 144741537 602438916 55.017 0.14354279686396357
14:55:37 56.3 781893632 144742529 602439908 53.556 0.14354279686396357
14:55:38 51.8 783052800 144768035 602441952 54.043 0.14354230363921833
14:55:39 55.9 782786560 144769027 602443014 54.53 0.14354193372288376
14:55:40 55.4 782958592 144770019 602444006 54.53 0.14354193372288376
14:55:41 55.1 783257600 144771187 602445174 53.556 0.14362783553839714
14:55:42 50.5 784613376 144772427 602446414 54.043 0.14362783553839714
14:55:43 47.8 781938688 144812321 602448380 53.556 0.15692172315855857
14:55:44 55.7 782438400 144813462 602449521 54.043 0.15692172315855857
14:55:45 54.7 783040512 144814772 602450831 54.53 0.15692077969958731
14:55:46 56.3 783519744 144815764 602451823 53.556 0.15692077969958731
14:55:47 44.3 782430208 144843418 602453741 53.556 0.15692077969958731
14:55:48 55.0 782536704 144844410 602454733 54.53 0.15692077969958731
14:55:49 55.4 782430208 144845486 602455845 54.043 0.15692077969958731
14:55:50 56.5 783298560 144846478 602456837 54.53 0.15692077969958731
14:55:51 52.6 782651392 144875186 602458733 54.043 0.15692037536350106
14:55:52 56.0 783167488 144876426 602459973 53.556 0.15692037536350106
14:55:53 55.4 783683584 144877418 602460965 54.53 0.15692037536350106
14:55:54 56.8 783941632 144878410 602461957 54.043 0.15692037536350106
14:55:55 44.8 784064512 144879650 602463197 53.069 0.15700559074749218
14:55:56 55.0 783745024 144913642 602465077 53.556 0.1702098790002703
14:55:57 55.8 784003072 144914634 602466069 54.53 0.1702098790002703
14:55:58 56.6 785428480 144915626 602467061 55.017 0.1702098790002703
14:55:59 54.7 785862656 144916866 602468301 54.043 0.1702098790002703
14:56:00 51.2 784945152 144942018 602469901 54.53 0.1702098790002703
14:56:01 57.2 785289216 144943650 602471011 54.53 0.17020885579844763
14:56:02 55.1 785170432 144944642 602472003 54.043 0.17020885579844763
14:56:03 54.9 783794176 144945634 602472995 54.53 0.17020856345732924
14:56:04 52.6 783343616 144964634 602474455 54.53 0.17029444063364474
14:56:05 56.7 783405056 144965626 602475447 54.043 0.17029444063364474
14:56:06 54.2 784384000 144966618 602476439 54.043 0.17029444063364474
14:56:07 55.9 784683008 144967610 602477431 53.556 0.17029356317382374
14:56:08 53.5 783093760 144990646 602479129 54.043 0.1702926857230451
14:56:09 55.3 783716352 144991886 602480369 54.043 0.1702926857230451
14:56:10 54.8 783867904 144992878 602481361 54.043 0.1702926857230451
14:56:11 56.3 784125952 144994118 602482601 54.043 0.1702926857230451
14:56:12 52.5 784371712 145017346 602484379 54.53 0.17029224700104661
14:56:13 53.7 784891904 145018338 602485371 53.556 0.17029224700104661
14:56:14 54.5 785666048 145019400 602486433 54.043 0.17029224700104661
14:56:15 55.8 786288640 145020640 602487673 54.043 0.17029224700104661
14:56:16 52.9 786403328 145041796 602489273 55.504 0.17029224700104661
14:56:17 56.4 787017728 145043036 602490513 55.017 0.1702918082813087
14:56:18 55.6 787169280 145044028 602491505 54.043 0.1702918082813087
14:56:19 55.5 787943424 145045020 602492497 54.043 0.1702918082813087
14:56:20 51.0 788238336 145046260 602493737 54.53 0.1702918082813087
14:56:21 54.2 788680704 145068510 602495327 54.53 0.1702918082813087
14:56:22 56.1 788717568 145069502 602496319 55.017 0.17029136956383126
14:56:23 55.6 788930560 145070494 602497731 53.556 0.17029136956383126
14:56:24 54.5 788946944 145071486 602498723 55.017 0.17029136956383126
14:56:25 55.3 788783104 145093910 602500571 54.043 0.17029136956383126
14:56:26 55.3 789385216 145094902 602501563 53.556 0.17029136956383126
14:56:27 54.8 789635072 145095894 602502555 54.043 0.17029093084861432
14:56:28 55.2 788881408 145097042 602503703 53.556 0.17029093084861432
14:56:29 52.9 788389888 145112580 602505093 54.043 0.17029093084861432
14:56:30 55.8 788721664 145113572 602506085 55.017 0.17029093084861432
14:56:31 56.7 788873216 145114564 602507077 54.53 0.17029093084861432
14:56:32 55.9 788873216 145115556 602508069 54.53 0.17029093084861432
14:56:33 53.4 785510400 145128560 602509389 54.043 0.1702904921356579
14:56:34 57.1 785252352 145129552 602510381 53.069 0.17029034589850806
14:56:35 55.6 785252352 145130544 602511373 54.53 0.17037622100990418
14:56:36 54.1 785252352 145131536 602512365 54.53 0.17037622100990418
14:56:37 45.6 784736256 145145924 602513755 54.53 0.17037622100990418
14:56:38 56.0 785252352 145147128 602515045 53.556 0.17037622100990418
14:56:39 55.3 785498112 145148120 602516037 54.043 0.1704616569688869
14:56:40 56.0 785489920 145149112 602517029 55.017 0.1704616569688869
14:56:41 52.2 785719296 145157664 602518353 54.043 0.1704616569688869
14:56:42 55.4 786493440 145158726 602519345 55.017 0.1704616569688869
14:56:43 56.8 787791872 145159966 602520585 54.043 0.1704616569688869
14:56:44 56.0 788299776 145161028 602521647 54.53 0.1704612178187362
14:56:45 51.4 789389312 145162444 602523063 55.017 0.1704612178187362
14:56:46 50.0 787783680 145169318 602524563 54.53 0.1704612178187362
14:56:47 56.8 788070400 145170308 602525553 53.069 0.1704612178187362
14:56:48 54.5 788328448 145171372 602526617 54.043 0.1704612178187362
14:56:49 55.8 790003712 145172364 602527609 53.556 0.17046077867084816
14:56:50 52.6 788807680 145176366 602529123 54.043 0.17046077867084816
14:56:51 55.8 789065728 145177358 602530115 54.043 0.17046077867084816
14:56:52 55.2 789065728 145178598 602531355 53.556 0.17046077867084816
14:56:53 55.0 791187456 145179590 602532347 54.53 0.17046077867084816
14:56:54 53.8 788799488 145183444 602533705 54.53 0.17046033952522288
14:56:55 56.2 788799488 145184436 602534697 53.556 0.17046033952522288
14:56:56 54.8 788799488 145185428 602535689 54.53 0.17046033952522288
14:56:57 55.7 790872064 145186420 602536681 53.556 0.17046033952522288
14:56:58 51.7 787804160 145190130 602537791 53.556 0.17046033952522288
14:56:59 54.1 788312064 145191122 602538783 53.556 0.17045975400124216
14:57:00 54.4 788828160 145192362 602540023 54.043 0.17045975400124216
14:57:01 57.8 791822336 145194326 602541629 53.556 0.17045975400124216
14:57:02 50.1 788873216 145198100 602542739 54.53 0.17045975400124216
14:57:03 54.7 789540864 145199340 602543979 53.556 0.17045975400124216
14:57:04 54.5 789549056 145200332 602544971 53.556 0.17045975400124216
14:57:05 56.2 791871488 145201324 602545963 54.043 0.1704593148608964
14:57:06 51.5 789041152 145205264 602547203 54.53 0.1704593148608964
14:57:07 53.7 789299200 145206326 602548313 53.556 0.1704593148608964
14:57:08 55.6 789528576 145207432 602549473 54.043 0.1704593148608964
14:57:09 55.6 789786624 145208424 602550465 54.53 0.1704590221019229
14:57:10 52.4 791384064 145209416 602551457 53.069 0.17054401695135396
14:57:11 55.0 789041152 145212986 602552567 54.53 0.17054401695135396
14:57:12 56.2 789041152 145214268 602553867 54.53 0.17054401695135396
14:57:13 54.8 789041152 145215260 602554859 54.53 0.17054401695135396
14:57:14 57.2 791334912 145216252 602555851 54.043 0.17054401695135396
14:57:15 53.0 789032960 145219840 602556977 53.556 0.1705435775980792
14:57:16 54.3 789032960 145220832 602557969 54.53 0.1705435775980792
14:57:17 54.8 789032960 145221824 602558961 54.53 0.1705435775980792
14:57:19 55.7 790802432 145223134 602560271 54.53 0.1705435775980792
14:57:20 38.0 788213760 145227234 602561451 53.556 0.1705435775980792
14:57:21 30.4 789696512 145465672 602770896 52.582 0.17062901092493676
14:57:22 29.9 790478848 145466664 602771888 52.582 0.17062901092493676
