Time CPU_use RAM_filled Net_bytes_sent Net_bytes_received Temperature Disk_IO_percentage
14:45:37 28.3 770191360 89273100 561222836 65.244 0.0011213385231060562
14:45:38 46.5 768585728 89355248 561224774 66.705 0.01560293246371121
14:45:39 54.2 769093632 89355248 561224774 66.705 0.015602713797762435
14:45:40 54.9 769089536 89355248 561224774 67.192 0.015602713797762435
14:45:41 54.6 771211264 89355248 561224774 66.218 0.015602713797762435
14:45:42 52.7 770109440 89437334 561226970 67.192 0.030079918466606095
14:45:43 53.7 770076672 89437334 561226970 67.679 0.030079918466606095
14:45:44 55.0 770818048 89437632 561227182 67.192 0.03007972177191514
14:45:45 54.0 772939776 89437632 561227182 67.192 0.03007972177191514
14:45:46 50.3 772108288 89503784 561229048 67.192 0.04455264000661285
14:45:47 54.1 772362240 89503784 561229048 67.192 0.04455264000661285
14:45:48 54.1 772349952 89503784 561229048 67.679 0.04455264000661285
14:45:49 54.3 775651328 89503784 561229048 68.166 0.0445523487178649
14:45:50 51.5 773238784 89556048 561230544 68.653 0.05902098244954587
14:45:51 54.7 773132288 89556048 561230544 68.653 0.05902098244954587
14:45:52 54.8 773132288 89556048 561230544 68.166 0.05902098244954587
14:45:53 54.9 775950336 89556048 561231042 69.14 0.05902098244954587
14:45:54 53.1 773255168 89614376 561232608 68.653 0.05902098244954587
14:45:55 55.3 773099520 89614418 561232668 68.166 0.059020596623989195
14:45:56 53.4 773099520 89614418 561232668 68.653 0.059020596623989195
14:45:57 53.5 773120000 89614488 561232738 68.653 0.059020596623989195
14:45:58 42.1 773558272 89663794 561234094 70.114 0.07348467332176051
14:45:59 53.5 773574656 89663794 561234094 68.653 0.07367141963261632
14:46:00 53.5 773566464 89663794 561234094 70.114 0.07367052538219211
14:46:01 55.8 773242880 89664402 561234212 70.114 0.07367052538219211
14:46:02 49.7 774574080 89705354 561235358 69.14 0.0881304339758694
14:46:03 52.7 774541312 89705424 561235358 69.627 0.0881304339758694
14:46:04 53.4 774541312 89705424 561235358 70.601 0.0881304339758694
14:46:05 53.8 774557696 89705424 561235358 69.14 0.08812985803880957
14:46:06 50.8 774340608 89733662 561236036 69.627 0.10258807352969833
14:46:07 54.1 774369280 89735214 561236368 70.601 0.10258548800390366
14:46:08 52.0 774369280 89735214 561236368 69.14 0.10258529648865884
14:46:09 54.0 774369280 89735214 561236368 69.14 0.10258529648865884
14:46:10 44.4 776740864 89735214 561236368 69.14 0.10258424316759421
14:46:11 52.3 774602752 89757372 561237094 69.14 0.117035515589161
14:46:12 54.5 774602752 89757372 561237094 70.114 0.117035515589161
14:46:13 55.1 774602752 89757372 561237094 70.114 0.11703409562987548
14:46:14 51.3 772304896 89757486 561237262 70.114 0.11703409562987548
14:46:15 54.6 772239360 89808020 561238618 70.114 0.11703333105068563
14:46:16 53.5 772239360 89808020 561238618 70.601 0.11703333105068563
14:46:17 53.5 772239360 89808090 561238688 69.14 0.11703333105068563
14:46:18 51.0 773263360 89808090 561238688 69.14 0.11703333105068563
14:46:19 53.1 771485696 89834014 561239484 71.088 0.13148015369367433
14:46:20 55.1 771477504 89834014 561239484 70.114 0.13147929486879656
14:46:21 53.1 772001792 89834014 561239484 70.601 0.13147929486879656
14:46:22 51.8 773828608 89834014 561239484 70.601 0.13147929486879656
14:46:23 51.3 771743744 89864532 561240350 71.088 0.14592184481039197
14:46:24 54.4 771743744 89864532 561240350 70.114 0.14592184481039197
14:46:25 53.6 771743744 89864532 561240350 71.088 0.14592184481039197
14:46:26 53.7 774078464 89864532 561240350 70.601 0.1459208917968364
14:46:27 53.4 772214784 89917744 561241916 71.088 0.1459208917968364
14:46:28 54.0 772214784 89917786 561241976 71.088 0.14592061950953553
14:46:29 54.6 772214784 89917786 561241976 70.114 0.14601391913837794
14:46:30 52.2 775319552 89917786 561241976 71.575 0.14601391913837794
14:46:31 52.5 772472832 89946034 561242842 70.601 0.1604521579124428
14:46:32 53.9 772722688 89946034 561242842 70.601 0.16045096048440333
14:46:33 52.4 772722688 89946034 561242842 70.114 0.16045096048440333
14:46:34 54.7 774844416 89946034 561242842 71.088 0.16045096048440333
14:46:35 53.0 772722688 89996814 561244268 71.088 0.16045096048440333
14:46:36 54.4 772722688 89996814 561244268 71.575 0.16045096048440333
14:46:37 53.6 772714496 89996814 561244268 71.088 0.16045051145349623
14:46:38 51.8 775561216 89996814 561244268 71.088 0.16045051145349623
14:46:39 50.1 773488640 90030360 561245274 70.601 0.17488442762600337
14:46:40 55.1 773459968 90030360 561245274 70.601 0.17488442762600337
14:46:41 54.5 773976064 90030360 561245274 72.062 0.17488442762600337
14:46:42 53.5 776814592 90030360 561245274 71.088 0.174883285809772
14:46:43 44.9 774004736 90077050 561246560 71.088 0.174883285809772
14:46:44 56.4 774778880 90078252 561246890 71.575 0.174883285809772
14:46:45 54.4 774754304 90078252 561246890 71.575 0.174883285809772
14:46:46 53.4 774754304 90079187 561247265 71.088 0.174883285809772
14:46:47 53.3 774758400 90121197 561248497 71.088 0.174883285809772
14:46:48 54.1 774750208 90121197 561248497 71.575 0.17488263335004822
14:46:49 55.7 774750208 90121197 561248497 72.062 0.17488165466959085
14:46:50 54.5 775008256 90121197 561248497 71.088 0.17488165466959085
14:46:51 50.9 774811648 90163369 561249525 71.575 0.17488165466959085
14:46:52 54.0 774742016 90163369 561249525 72.549 0.17488165466959085
14:46:53 55.0 774995968 90163369 561249525 72.549 0.1748811653334698
14:46:54 55.4 774995968 90163369 561249525 72.062 0.1748811653334698
14:46:55 49.4 775200768 90198849 561250413 72.062 0.1893106399923623
14:46:56 53.9 775200768 90198849 561250413 71.575 0.1893106399923623
14:46:57 52.6 775200768 90198849 561250413 71.575 0.1893106399923623
14:46:58 54.0 775196672 90198919 561250483 71.575 0.18940389646526495
14:46:59 52.9 775245824 90236493 561251441 72.062 0.1894023067960667
14:47:00 52.2 775245824 90236493 561251441 72.062 0.18949556248626664
14:47:01 54.9 775221248 90236941 561251559 72.549 0.18949556248626664
14:47:02 54.2 775221248 90236941 561251559 73.036 0.18949556248626664
14:47:03 52.9 775442432 90265379 561252307 72.062 0.18949556248626664
14:47:04 53.9 775438336 90265379 561252307 73.036 0.1894946789134131
14:47:05 53.4 775462912 90265379 561252307 72.549 0.1894946789134131
14:47:06 55.4 777584640 90265379 561252307 73.036 0.1894946789134131
14:47:07 52.8 778051584 90294619 561253109 73.036 0.1894946789134131
14:47:08 53.2 778051584 90294619 561253109 72.062 0.1894946789134131
14:47:09 54.5 778051584 90294619 561253109 73.036 0.1894946789134131
14:47:10 53.2 780902400 90294619 561253109 72.062 0.189494148773656
14:47:11 53.4 778780672 90324595 561253927 72.549 0.189494148773656
14:47:12 54.2 778780672 90324595 561253927 72.549 0.189494148773656
14:47:13 54.5 778780672 90324595 561253927 72.062 0.189494148773656
14:47:14 52.7 781369344 90324709 561254095 72.549 0.18949308850304075
14:47:15 54.7 778514432 90354261 561254913 73.036 0.18958581258397977
14:47:16 53.8 778514432 90354261 561254913 72.549 0.18958581258397977
14:47:17 53.2 778514432 90354261 561254913 72.549 0.18958581258397977
14:47:18 50.9 780840960 90354331 561254983 72.062 0.18958581258397977
14:47:19 54.2 780869632 90378397 561255721 73.523 0.18958581258397977
14:47:21 53.8 780861440 90378397 561255721 73.036 0.18958492860432552
14:47:22 55.0 780861440 90378397 561255721 73.523 0.1896781823813075
14:47:23 50.9 783671296 90378397 561255721 73.036 0.1896781823813075
14:47:24 55.8 780558336 90394757 561256119 73.523 0.1896781823813075
14:47:25 53.9 780558336 90394757 561256119 72.549 0.1896781823813075
14:47:26 54.9 780558336 90394757 561256119 74.01 0.1896781823813075
14:47:27 50.1 779030528 90394757 561256119 73.523 0.19294116495105773
14:47:28 53.4 778788864 90439313 561257287 72.549 0.2041953044170871
14:47:29 53.4 778788864 90439383 561257357 73.036 0.2041953044170871
14:47:30 53.8 778788864 90439383 561257357 74.01 0.2041953044170871
14:47:31 51.0 781131776 90439383 561257357 73.036 0.20428854428211773
14:47:32 52.6 778788864 90476265 561258315 73.523 0.2186158887370982
14:47:33 54.5 778780672 90476265 561258315 73.523 0.21861446209247368
14:47:34 52.8 778780672 90476265 561258315 73.036 0.21861446209247368
14:47:35 52.0 781123584 90476265 561258315 74.497 0.21861446209247368
14:47:36 44.1 779550720 90508295 561259133 73.036 0.23303078558056767
14:47:37 53.9 779550720 90508295 561259133 74.984 0.23303078558056767
14:47:38 53.8 779542528 90508295 561259133 74.01 0.2330292650967718
14:47:39 55.1 780079104 90508295 561259133 74.01 0.2330292650967718
14:47:40 44.4 777707520 90535003 561259881 72.549 0.2330292650967718
14:47:41 56.0 777707520 90535003 561259881 74.01 0.2330292650967718
14:47:42 55.5 777707520 90535003 561259881 74.01 0.2330292650967718
14:47:43 53.1 779993088 90535003 561259881 74.01 0.2330286134669333
14:47:44 42.1 779956224 90571971 561261051 74.01 0.2474406378376577
14:47:45 54.7 779956224 90571971 561261051 73.036 0.2474406378376577
14:47:46 54.0 779956224 90571971 561261051 73.523 0.2474406378376577
14:47:47 54.7 779927552 90571971 561261051 72.549 0.2474406378376577
14:47:48 51.1 780201984 90603061 561261869 73.523 0.26184849897794055
14:47:49 55.3 780193792 90603131 561261939 73.036 0.26184679097322794
14:47:50 54.2 780193792 90603131 561261939 73.523 0.26184679097322794
14:47:51 54.1 783052800 90603131 561261939 73.523 0.26184679097322794
14:47:52 51.0 781508608 90635463 561262827 74.497 0.2762503969934826
14:47:53 54.3 781508608 90635505 561262887 73.523 0.2762503969934826
14:47:54 53.8 781508608 90635505 561262887 74.01 0.2762503969934826
14:47:55 54.4 781500416 90635505 561262887 74.01 0.2762485953189839
14:47:56 51.3 781504512 90685195 561264125 73.523 0.2762485953189839
14:47:57 54.4 781471744 90685195 561264125 74.01 0.2762485953189839
14:47:58 54.0 781467648 90685195 561264125 74.01 0.2763412502321963
14:47:59 54.2 781467648 90685265 561264471 74.497 0.2764344199052348
14:48:00 50.6 781500416 90736495 561265849 74.984 0.2764344199052348
14:48:01 53.5 781459456 90737135 561265967 74.497 0.27643313214600784
14:48:02 54.4 781434880 90737135 561265967 74.984 0.27643313214600784
14:48:03 55.4 781434880 90737135 561265967 73.523 0.27643184439877877
14:48:04 52.7 781578240 90781983 561267135 74.497 0.27643184439877877
14:48:05 54.0 781467648 90781983 561267135 74.497 0.27643184439877877
14:48:06 53.4 781459456 90781983 561267135 74.497 0.2764310717562003
14:48:07 53.6 781459456 90781983 561267135 74.497 0.2764310717562003
14:48:08 44.8 781455360 90820147 561268093 74.984 0.2764310717562003
14:48:09 53.7 781422592 90820147 561268093 74.497 0.2764310717562003
14:48:10 55.1 781422592 90820147 561268093 74.497 0.2764310717562003
14:48:11 53.5 781414400 90820147 561268093 75.471 0.2764302991179409
14:48:12 50.7 781447168 90857485 561269051 74.984 0.2764302991179409
14:48:13 55.0 781414400 90857485 561269051 74.984 0.2764302991179409
14:48:14 55.2 781414400 90857599 561269219 75.471 0.2764302991179409
14:48:15 54.3 781414400 90857599 561269219 74.984 0.2764302991179409
14:48:16 43.4 779096064 90887269 561269967 73.523 0.2764302991179409
14:48:17 54.8 779051008 90887339 561269967 74.01 0.27642952648400065
14:48:18 53.6 779051008 90887339 561269967 74.01 0.27642952648400065
14:48:19 53.2 779051008 90887339 561269967 74.497 0.27642952648400065
14:48:20 50.5 779051008 90913551 561270715 74.984 0.27642952648400065
14:48:21 55.1 779051008 90913551 561270715 74.497 0.27642952648400065
14:48:22 53.7 779051008 90913551 561270715 74.497 0.27642952648400065
14:48:23 54.2 779046912 90913551 561270715 75.958 0.2764287538543795
14:48:24 43.4 778821632 90935025 561271323 74.497 0.2764287538543795
14:48:25 53.8 778788864 90935095 561271323 74.984 0.2764287538543795
14:48:26 54.7 778788864 90935095 561271323 74.984 0.2764287538543795
14:48:27 55.1 778788864 90935095 561271323 74.01 0.2764287538543795
14:48:28 52.1 781209600 90957021 561271931 74.01 0.2764284963121322
14:48:29 52.8 781389824 90957021 561271931 74.497 0.27652089110441
14:48:30 52.7 781389824 90957021 561271931 74.497 0.27652089110441
14:48:31 53.5 781647872 90957091 561272001 74.497 0.27652089110441
14:48:32 50.1 781627392 90991521 561272889 74.01 0.2909198290205571
14:48:33 53.5 781627392 90991563 561272949 74.984 0.2909198290205571
14:48:34 53.9 781619200 90991563 561272949 74.984 0.2909179320094611
14:48:35 54.6 781619200 90991563 561272949 74.984 0.2909179320094611
14:48:36 42.9 781344768 90991563 561272949 73.523 0.2909179320094611
14:48:37 54.2 781307904 91007763 561273347 75.471 0.2909179320094611
14:48:38 54.5 781307904 91007763 561273347 74.497 0.2909179320094611
14:48:39 55.0 782348288 91007763 561273347 74.984 0.2909171190122791
14:48:40 50.4 782651392 91048271 561273347 74.984 0.30013927552275477
14:48:41 52.5 782831616 91048341 561274375 74.984 0.30531176576123675
14:48:42 53.5 782831616 91048341 561274375 75.958 0.30531176576123675
14:48:43 54.2 783347712 91048414 561274448 75.958 0.30531176576123675
14:48:44 51.8 783826944 91048712 561274660 74.984 0.3053086377639449
14:48:45 53.3 783634432 91069808 561275342 75.471 0.3053086377639449
14:48:46 54.8 783634432 91069808 561275342 74.984 0.3053086377639449
14:48:47 54.7 783286272 91069808 561275342 74.984 0.3053086377639449
14:48:48 51.0 783364096 91069808 561275342 74.497 0.3053086377639449
14:48:49 53.9 783319040 91091424 561275950 74.984 0.3053077846848981
14:48:50 53.8 783577088 91091424 561275950 74.497 0.3053077846848981
14:48:51 53.7 783818752 91091494 561276020 76.445 0.3053077846848981
14:48:52 52.5 781496320 91115864 561276090 74.984 0.3053077846848981
14:48:53 53.7 781496320 91115934 561276698 74.497 0.3053077846848981
14:48:54 55.8 781488128 91115934 561276698 75.958 0.3053069316106186
14:48:55 52.3 781488128 91116083 561276847 76.445 0.3053069316106186
14:48:56 52.2 780713984 91140337 561277525 75.471 0.3053069316106186
14:48:57 53.7 781225984 91140407 561277525 74.497 0.3054000697837762
14:48:58 54.4 781484032 91140407 561277525 75.958 0.3054000697837762
14:48:59 54.2 783597568 91140407 561277525 74.984 0.30539864757017027
14:49:00 54.2 783577088 91164375 561278323 74.984 0.3054917853095939
14:49:01 53.4 783552512 91164991 561278441 74.497 0.3054917853095939
14:49:02 53.5 783552512 91165061 561278511 75.471 0.3054917853095939
14:49:03 53.3 786305024 91165061 561278511 74.984 0.3054917853095939
14:49:04 52.0 784039936 91189749 561279189 75.958 0.3054903626755041
14:49:05 53.6 784039936 91189749 561279189 76.445 0.3054903626755041
14:49:06 54.1 784564224 91189749 561279189 76.932 0.3054903626755041
14:49:07 54.1 786894848 91189749 561279189 75.958 0.3054903626755041
14:49:08 51.5 786628608 91213665 561279727 76.445 0.3054903626755041
14:49:09 53.8 786628608 91213665 561279727 74.984 0.3054903626755041
14:49:11 53.4 786620416 91213665 561279727 74.984 0.3054895091014103
14:49:12 55.1 789209088 91213665 561279727 74.984 0.3054895091014103
14:49:13 51.9 786333696 91236271 561280335 76.445 0.3054895091014103
14:49:14 54.5 786333696 91236271 561280335 76.445 0.3054895091014103
14:49:15 55.0 786333696 91236385 561280503 75.958 0.3054895091014103
14:49:16 53.9 785559552 91236385 561280503 76.445 0.3054886555320864
14:49:17 53.2 784003072 91251425 561280971 75.471 0.3054886555320864
14:49:18 52.5 784003072 91251467 561281031 75.471 0.3054886555320864
14:49:19 54.6 784003072 91251467 561282369 75.958 0.3054886555320864
14:49:20 53.4 786849792 91251467 561283707 75.958 0.3054886555320864
14:49:21 51.4 783994880 91266077 561284275 76.445 0.3054878019675324
14:49:22 52.6 783994880 91266077 561284275 75.471 0.3054878019675324
14:49:23 55.3 783994880 91266147 561284345 76.445 0.3054878019675324
14:49:24 55.0 786841600 91266147 561284345 76.445 0.3054878019675324
14:49:25 50.8 783994880 91273607 561284603 75.958 0.3054878019675324
14:49:26 52.7 783994880 91273607 561284603 75.471 0.3054878019675324
14:49:27 54.6 784244736 91273607 561284603 75.958 0.30548694840774826
14:49:28 55.1 787091456 91273607 561284603 76.445 0.30548694840774826
14:49:29 52.4 784760832 91280151 561284861 76.445 0.30548694840774826
14:49:30 54.4 785276928 91280151 561284861 76.445 0.3054860948527339
14:49:31 51.7 785276928 91280151 561284861 75.471 0.30557923085726224
14:49:32 54.5 788123648 91280151 561284861 75.958 0.30557923085726224
14:49:33 50.4 785268736 91282617 561285049 76.445 0.3055783770467889
14:49:34 53.1 785268736 91282617 561285049 75.958 0.3055783770467889
14:49:35 54.5 785268736 91282617 561285049 75.958 0.3055783770467889
14:49:36 54.8 788373504 91282617 561285049 76.445 0.3055783770467889
14:49:37 51.0 785526784 91285235 561285167 76.932 0.3055783770467889
14:49:38 53.5 785526784 91285235 561285167 76.445 0.3055783770467889
14:49:39 54.1 785518592 91285235 561285167 76.445 0.3055775232410869
14:49:40 54.4 788365312 91285235 561285167 75.471 0.3055775232410869
14:49:41 44.2 786026496 91287973 561285285 75.958 0.3055775232410869
14:49:42 54.1 786026496 91287973 561285285 75.471 0.3055775232410869
14:49:43 52.5 786026496 91287973 561285285 76.445 0.3055775232410869
14:49:44 53.2 788873216 91288271 561285497 75.958 0.30557666944015605
14:49:45 42.5 785768448 91325445 561286455 75.471 0.3199664389101911
14:49:46 55.9 785768448 91325445 561286455 75.958 0.3199664389101911
14:49:47 54.7 785756160 91325445 561286455 76.445 0.3199664389101911
14:49:48 54.0 785756160 91325445 561286455 76.445 0.3199664389101911
14:49:49 51.4 784220160 91336587 561286783 75.958 0.3199664389101911
14:49:50 53.4 784723968 91336587 561286783 75.958 0.3199643532146651
14:49:51 53.9 784736256 91336587 561286783 75.958 0.3199643532146651
14:49:52 54.5 784736256 91336587 561286783 76.445 0.3199643532146651
14:49:53 42.8 784736256 91351009 561287197 75.958 0.3199643532146651
14:49:54 53.6 784994304 91351079 561287197 76.445 0.3199643532146651
14:49:55 54.2 784986112 91351079 561287197 76.932 0.3199634593534778
14:49:56 53.5 784986112 91351079 561287197 75.471 0.3199634593534778
14:49:57 52.0 784945152 91365847 561287595 77.419 0.32005658026714295
14:49:58 54.8 784945152 91365917 561287595 76.445 0.32005658026714295
14:49:59 54.2 784945152 91365917 561287595 76.445 0.32005658026714295
14:50:00 53.7 785195008 91365917 561287595 75.958 0.3200556861508054
14:50:01 52.9 785424384 91382329 561288111 76.932 0.3200550900760224
14:50:02 53.7 785682432 91382371 561288171 76.445 0.32014821055611437
14:50:03 54.2 785940480 91382371 561288171 76.932 0.32014821055611437
14:50:04 54.4 785940480 91382441 561288441 76.932 0.32014821055611437
14:50:05 50.1 785747968 91397771 561289125 76.445 0.32014821055611437
14:50:06 55.2 785731584 91397771 561289171 76.932 0.32014403688081655
14:50:07 53.6 785731584 91397771 561289171 76.932 0.32014403688081655
14:50:08 53.1 785731584 91397771 561289171 76.445 0.32014403688081655
14:50:09 50.3 785735680 91412835 561289639 75.958 0.32014403688081655
14:50:10 53.9 785731584 91412835 561289639 77.419 0.32014403688081655
14:50:11 55.0 785731584 91412835 561289639 76.445 0.32014403688081655
14:50:12 53.8 785981440 91412835 561289639 75.958 0.32014314253598203
14:50:13 44.4 785977344 91426869 561290037 76.445 0.32014314253598203
14:50:14 53.1 785944576 91426983 561290205 76.932 0.32014314253598203
14:50:15 54.2 785944576 91426983 561290205 76.932 0.32014314253598203
14:50:16 54.0 786202624 91426983 561290365 76.445 0.32014314253598203
14:50:17 51.7 786296832 91439395 561290763 77.419 0.32014314253598203
14:50:18 54.3 786223104 91439395 561290763 76.445 0.3201422481961444
14:50:19 54.5 786223104 91439395 561290763 76.445 0.3201422481961444
14:50:20 55.6 786481152 91439395 561290763 77.419 0.3201422481961444
14:50:21 51.4 786489344 91452607 561291161 75.471 0.3201422481961444
14:50:22 54.3 786710528 91452607 561291161 77.419 0.3201422481961444
14:50:23 56.7 787226624 91452607 561291161 76.932 0.3201422481961444
14:50:24 53.3 787218432 91452677 561291231 76.932 0.3201413538613035
14:50:25 51.8 787206144 91467287 561291629 75.958 0.3201413538613035
14:50:26 53.8 787202048 91467287 561291629 77.419 0.3201413538613035
14:50:27 54.4 787202048 91467287 561291629 76.932 0.3201413538613035
14:50:28 56.0 788508672 91467287 561291629 77.419 0.3201413538613035
14:50:29 51.6 787472384 91475093 561291887 76.445 0.3201404595314593
14:50:30 53.5 787468288 91475093 561291887 76.445 0.3201404595314593
14:50:31 54.6 787468288 91475093 561291887 76.932 0.3201401614226217
14:50:32 54.2 787468288 91475093 561291887 75.958 0.32023327956148806
14:50:33 50.1 790085632 91480979 561292075 76.932 0.32023327956148806
14:50:34 54.7 790040576 91480979 561292075 76.445 0.32023238497817724
14:50:35 54.5 790040576 91481049 561292145 75.958 0.32023238497817724
14:50:36 53.4 790040576 91481049 561292145 77.419 0.32023238497817724
14:50:37 52.0 788496384 91483575 561292263 77.419 0.32023238497817724
14:50:38 54.0 788492288 91483575 561292263 75.958 0.32023238497817724
14:50:39 53.3 788492288 91483575 561292263 76.932 0.32023238497817724
14:50:40 53.9 788484096 91483575 561292263 77.419 0.3202314903998645
14:50:41 44.1 787968000 91486137 561292487 76.932 0.3202314903998645
